"","title","description","streetaddress","city","state","Year","lat","long"
"714","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",1996,"32.8106109",-96.8115051
"715","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",1997,"32.8106109",-96.8115051
"716","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",1998,"32.8106109",-96.8115051
"717","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",1999,"32.8106109",-96.8115051
"718","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2000,"32.8106109",-96.8115051
"719","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2001,"32.8106109",-96.8115051
"720","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2002,"32.8106109",-96.8115051
"721","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2003,"32.8106109",-96.8115051
"722","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2004,"32.8106109",-96.8115051
"723","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2005,"32.8106109",-96.8115051
"724","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2006,"32.8106109",-96.8115051
"725","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2007,"32.8106109",-96.8115051
"726","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2008,"32.8106109",-96.8115051
"727","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2009,"32.8106109",-96.8115051
"728","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2010,"32.8106109",-96.8115051
"729","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2011,"32.8106109",-96.8115051
"730","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2012,"32.8106109",-96.8115051
"731","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2013,"32.8106109",-96.8115051
"732","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2014,"32.8106109",-96.8115051
"733","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2015,"32.8106109",-96.8115051
"734","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2016,"32.8106109",-96.8115051
"735","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2017,"32.8106109",-96.8115051
"736","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2018,"32.8106109",-96.8115051
"737","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2019,"32.8106109",-96.8115051
"738","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2020,"32.8106109",-96.8115051
"739","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2021,"32.8106109",-96.8115051
"740","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2022,"32.8106109",-96.8115051
"741","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2023,"32.8106109",-96.8115051
"742","Sue Ellen's",NA,"3014 Throckmorton St, Dallas, Texas, 75219","Dallas","Texas",2024,"32.8106109",-96.8115051
"743","Tin Angel",NA,"981 Embarcadero, San Francisco, California","San Francisco","California",1953,"37.79466615",-122.3996548
"744","Tin Angel",NA,"981 Embarcadero, San Francisco, California","San Francisco","California",1954,"37.79466615",-122.3996548
"745","Tin Angel",NA,"981 Embarcadero, San Francisco, California","San Francisco","California",1955,"37.79466615",-122.3996548
"746","Tin Angel",NA,"981 Embarcadero, San Francisco, California","San Francisco","California",1956,"37.79466615",-122.3996548
"747","Tin Angel",NA,"981 Embarcadero, San Francisco, California","San Francisco","California",1957,"37.79466615",-122.3996548
"748","Tin Angel",NA,"981 Embarcadero, San Francisco, California","San Francisco","California",1958,"37.79466615",-122.3996548
"749","Tin Angel",NA,"981 Embarcadero, San Francisco, California","San Francisco","California",1959,"37.79466615",-122.3996548
"750","Tin Angel",NA,"981 Embarcadero, San Francisco, California","San Francisco","California",1960,"37.79466615",-122.3996548
"751","Tin Angel",NA,"981 Embarcadero, San Francisco, California","San Francisco","California",1961,"37.79466615",-122.3996548
"752","Toasted Walnut",NA,"1316 Walnut St, Philadelphia, Pennsylvania, 19107","Philadelphia","Pennsylvania",2015,"39.94895255",-75.1628729723327
"753","Toasted Walnut",NA,"1316 Walnut St, Philadelphia, Pennsylvania, 19107","Philadelphia","Pennsylvania",2016,"39.94895255",-75.1628729723327
"754","Toasted Walnut",NA,"1316 Walnut St, Philadelphia, Pennsylvania, 19107","Philadelphia","Pennsylvania",2017,"39.94895255",-75.1628729723327
"755","Toasted Walnut",NA,"1316 Walnut St, Philadelphia, Pennsylvania, 19107","Philadelphia","Pennsylvania",2018,"39.94895255",-75.1628729723327
"756","Toasted Walnut",NA,"1316 Walnut St, Philadelphia, Pennsylvania, 19107","Philadelphia","Pennsylvania",2019,"39.94895255",-75.1628729723327
"757","Toasted Walnut",NA,"1316 Walnut St, Philadelphia, Pennsylvania, 19107","Philadelphia","Pennsylvania",2020,"39.94895255",-75.1628729723327
"758","Toasted Walnut",NA,"1316 Walnut St, Philadelphia, Pennsylvania, 19107","Philadelphia","Pennsylvania",2021,"39.94895255",-75.1628729723327
"759","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2001,"43.0227426",-87.9124706
"760","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2002,"43.0227426",-87.9124706
"761","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2003,"43.0227426",-87.9124706
"762","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2004,"43.0227426",-87.9124706
"763","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2005,"43.0227426",-87.9124706
"764","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2006,"43.0227426",-87.9124706
"765","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2007,"43.0227426",-87.9124706
"766","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2008,"43.0227426",-87.9124706
"767","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2009,"43.0227426",-87.9124706
"768","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2010,"43.0227426",-87.9124706
"769","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2011,"43.0227426",-87.9124706
"770","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2012,"43.0227426",-87.9124706
"771","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2013,"43.0227426",-87.9124706
"772","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2014,"43.0227426",-87.9124706
"773","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2015,"43.0227426",-87.9124706
"774","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2016,"43.0227426",-87.9124706
"775","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2017,"43.0227426",-87.9124706
"776","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2018,"43.0227426",-87.9124706
"777","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2019,"43.0227426",-87.9124706
"778","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2020,"43.0227426",-87.9124706
"779","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2021,"43.0227426",-87.9124706
"780","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2022,"43.0227426",-87.9124706
"781","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2023,"43.0227426",-87.9124706
"782","Walter's Pint",NA,"818 S 2nd St, Milwaukee, Wisconsin, 53204","Milwaukee","Wisconsin",2024,"43.0227426",-87.9124706
"783","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1962,"37.7390299",-122.4171535
"784","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1963,"37.7390299",-122.4171535
"785","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1964,"37.7390299",-122.4171535
"786","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1965,"37.7390299",-122.4171535
"787","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1966,"37.7390299",-122.4171535
"788","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1967,"37.7390299",-122.4171535
"789","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1968,"37.7390299",-122.4171535
"790","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1969,"37.7390299",-122.4171535
"791","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1970,"37.7390299",-122.4171535
"792","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1971,"37.7390299",-122.4171535
"793","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1972,"37.7390299",-122.4171535
"794","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1973,"37.7390299",-122.4171535
"795","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1974,"37.7390299",-122.4171535
"796","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1975,"37.7390299",-122.4171535
"797","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1976,"37.7390299",-122.4171535
"798","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1977,"37.7390299",-122.4171535
"799","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1978,"37.7390299",-122.4171535
"800","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1979,"37.7390299",-122.4171535
"801","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1980,"37.7390299",-122.4171535
"802","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1981,"37.7390299",-122.4171535
"803","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1982,"37.7390299",-122.4171535
"804","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1983,"37.7390299",-122.4171535
"805","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1984,"37.7390299",-122.4171535
"806","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1985,"37.7390299",-122.4171535
"807","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1986,"37.7390299",-122.4171535
"808","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1987,"37.7390299",-122.4171535
"809","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1988,"37.7390299",-122.4171535
"810","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1989,"37.7390299",-122.4171535
"811","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1990,"37.7390299",-122.4171535
"812","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1991,"37.7390299",-122.4171535
"813","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1992,"37.7390299",-122.4171535
"814","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1993,"37.7390299",-122.4171535
"815","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1994,"37.7390299",-122.4171535
"816","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1995,"37.7390299",-122.4171535
"817","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1996,"37.7390299",-122.4171535
"818","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1997,"37.7390299",-122.4171535
"819","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1998,"37.7390299",-122.4171535
"820","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",1999,"37.7390299",-122.4171535
"821","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2000,"37.7390299",-122.4171535
"822","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2001,"37.7390299",-122.4171535
"823","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2002,"37.7390299",-122.4171535
"824","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2003,"37.7390299",-122.4171535
"825","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2004,"37.7390299",-122.4171535
"826","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2005,"37.7390299",-122.4171535
"827","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2006,"37.7390299",-122.4171535
"828","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2007,"37.7390299",-122.4171535
"829","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2008,"37.7390299",-122.4171535
"830","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2009,"37.7390299",-122.4171535
"831","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2010,"37.7390299",-122.4171535
"832","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2011,"37.7390299",-122.4171535
"833","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2012,"37.7390299",-122.4171535
"834","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2013,"37.7390299",-122.4171535
"835","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2014,"37.7390299",-122.4171535
"836","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2015,"37.7390299",-122.4171535
"837","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2016,"37.7390299",-122.4171535
"838","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2017,"37.7390299",-122.4171535
"839","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2018,"37.7390299",-122.4171535
"840","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2019,"37.7390299",-122.4171535
"841","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2020,"37.7390299",-122.4171535
"842","Wild Side West",NA,"424 Cortland Av, San Francisco, California, 94110","San Francisco","California",2021,"37.7390299",-122.4171535
